recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
313348,05/20/88,0,IN,0,0,0,0,0,1,05/30/57,30,2526,3000,0,0,1,1,0,0,0,1,0,0,0,1
313352,03/30/88,1,CV,1,0,0,1,0,0,08/05/60,27,7620,2444.656,0.2111608,0,1,0,0,0,1,0,0,0,0,0
313353,10/19/88,0,IN,0,0,0,0,1,0,09/13/59,29,30678,412,0,0,1,0,0,0,1,0,0,0,0,0
313355,01/28/88,1,LC,0,0,1,0,1,0,11/28/61,26,44177,5634,1,0,0,0,0,0,1,0,0,0,1,0
313358,03/16/88,1,CV,1,0,0,0,1,0,03/27/53,34,1881,2771,1,0,0,0,0,0,0,1,0,0,0,0
313362,03/08/88,1,JK,1,1,0,0,1,0,08/06/55,32,0,0,0,0,1,1,0,0,0,1,0,0,0,1
313365,02/19/88,1,CC,1,0,0,0,0,1,02/19/61,27,21842,250,0,0,1,0,1,0,1,0,0,0,1,0
313367,06/24/88,1,CV,1,0,1,0,0,1,07/18/61,26,10731,6000,1,0,1,0,0,0,1,0,0,0,0,0.4073359
313370,06/27/89,1,LC,1,0,1,0,0,1,03/27/54,35,30942,2726,1,0,1,0,0,0,0,1,0,0,0,0
313372,01/23/89,0,SM,0,0,0,0,1,0,08/01/54,34,0,3360,1,0,1,0,0,0,0,1,0,0,0,0
313374,01/10/89,1,LC,1,0,1,1,0,0,01/26/55,33,49046,3299,0,0,0,0,0,0,0,1,0,0,0,0
313377,12/05/88,0,CC,0,0,0,0,1,0,06/03/35,53,12753,500,0,0,1,0,1,0,0,0,0,1,0,0
313378,10/07/88,1,PR,1,0,1,1,0,0,01/27/57,31,19007,2079,0,0,1,0,1,0,0,1,0,0,0,0
313379,03/17/89,1,IN,0,0,1,0,1,0,05/27/66,22,45474,700,0,0,1,1,0,1,0,0,0,0,1,0
313380,05/05/88,1,IN,1,0,0,0,1,0,11/17/48,39,16288,3780,0,0,1,0,0,0,0,0,1,0,1,0
313384,07/26/89,1,PR,0,1,0,1,0,0,05/17/50,39,0,0,0,0,1,0,1,0,0,0,1,0,0,1
313385,08/28/89,1,LC,1,0,1,0,0,1,04/07/67,22,28873,9000,0,0,1,0,0,1,0,0,0,0,0,0
313388,11/11/88,0,IN,0,0,1,0,0,1,11/01/53,35,4046,480,0,0,0,1,0,0,0,1,0,0,0,1
313389,03/01/88,1,CV,0,0,1,0,0,1,08/18/65,22,9000,100,0,1,0,0,0,1,0,0,0,0,0,0
313390,07/26/89,1,IN,0,0,1,0,1,0,04/22/58,31,54,4103.911,1,0,0,0,0,0,0,1,0,0,0,0
313391,01/05/89,1,IN,1,0,0,0,1,0,09/01/52,36,26813,7500,0,0,1,0,0,0,0,0,1,0,1,0
313394,08/30/88,1,CC,1,1,0,1,0,0,09/01/51,36,4929,0,0.2111608,0,1,0,1,0,0,0,1,0,0,1
313395,05/19/88,1,LC,1,0,0,1,0,0,02/15/60,28,0,7017,0,0,1,0,0,0,1,0,0,0,0,0
313399,08/25/88,1,CC,1,1,0,1,0,0,10/19/53,34,1517,0,0,0,0,0,0,0,0,1,0,0,1,1
313400,10/21/88,1,IN,1,0,1,0,1,0,02/04/51,37,12928,0,0,0,0.6876773,1,0,0,0,0,1,0,1,1
313402,09/29/89,1,PR,1,0,1,0,1,0,09/20/60,29,51801,6000,0.3352851,0,1,0,0,0,1,0,0,0,0,0
313403,02/25/88,1,IN,0,0,1,0,1,0,11/01/40,47,27169,288,1,0,1,0,1,0,0,0,0,1,1,0
313406,11/11/88,0,OH,0,0,1,1,0,0,03/05/66,22,29057,6000,0,0,1,0,0,1,0,0,0,0,1,0
313407,02/24/89,1,OK,0,1,0,1,0,0,05/17/59,29,0,2444.656,0,1,0,1,0,0,1,0,0,0,1,1
313408,01/28/88,1,MD,1,1,1,0,1,0,03/17/58,29,1239,2500,1,0,1,0,0,0,1,0,0,0,0,1
313409,12/20/88,1,NE,1,1,0,1,0,0,02/20/66,22,7791,2444.656,0,0,1,1,0,1,0,0,0,0,0,0.5332298
313410,06/08/89,0,NE,0,1,0,0,1,0,05/31/54,35,2094,0,0,0,0.716404,1,0,0,0,1,0,0,0,1
313411,02/16/89,1,SM,1,0,1,0,1,0,12/10/60,28,11897,1597,0,0,1,0,0,0,1,0,0,0,1,0
313414,06/24/88,1,HF,1,0,1,0,0,1,06/04/58,30,39507,10000,1,0,1,1,0,0,0,1,0,0,0,1
313416,02/18/88,1,JC,0,1,0,0,1,0,10/04/65,22,9614,4536,0,0,0,1,0,1,0,0,0,0,1,0
313417,12/30/87,1,MD,1,0,0,0,1,0,07/15/43,44,34188,1948,0,0,1,0,0,0,0,0,1,0,0,0
313418,12/23/88,1,MN,0,0,0,1,0,0,06/15/54,34,972,0,0,0,1,0,0,0,0,1,0,0,0,1
313420,09/09/88,0,SM,0,0,1,0,1,0,08/18/36,52,0,250,1,0,1,0,0,0,0,0,0,1,1,1
313421,04/25/88,1,IN,0,1,0,0,0,1,09/28/58,29,0,2444.656,0,0,1,0,1,0,1,0,0,0,1,0.5332298
313424,10/21/88,0,NE,0,0,1,1,0,0,03/23/38,50,7390,7000,0,0,0,1,0,0,0,0,0,1,0,0
313426,01/11/88,0,CC,0,0,1,0,1,0,11/15/62,25,2815,2000,0,0,0,0,0,1,0,0,0,0,0,0
313427,04/27/88,1,IN,1,0,1,0,1,0,01/31/63,25,40566,6000,0,0,0,0,0,1,0,0,0,0,1,0
313429,11/21/88,0,NE,0,0,1,1,0,0,04/09/60,28,42169,0,0,0,1,0,0,0,1,0,0,0,0,1
313430,01/06/89,1,PR,1,0,1,0,0,1,04/16/57,31,7260,140,0,0,1,1,0,0,0,1,0,0,0,1
313431,06/23/89,1,IN,0,0,0,0,0,1,11/16/51,37,23790,5100,0,0,1,0,0,0,0,0,1,0,0,0
313432,02/02/88,1,PR,1,1,0,0,1,0,09/05/59,28,28678,2444.656,0,0,1,1,0,0,1,0,0,0,0,1
313433,10/07/88,1,SM,1,0,0,0,1,0,06/10/65,23,3821,2444.656,1,0,1,0,0,1,0,0,0,0,0,0
313434,08/19/88,0,IN,0,0,1,0,1,0,03/15/60,28,7277,0,0,0,1,1,0,0,1,0,0,0,0,0.4073359
313436,12/03/87,1,MD,1,0,0,0,1,0,09/23/41,46,22917,0,0,0,1,0,0,0,0,0,0,1,0,1
313438,03/08/89,1,LC,1,0,1,0,0,1,10/20/57,31,42942,6000,1,0,1,0,0,0,0,1,0,0,0,0
313440,03/06/89,0,IN,0,0,0,0,1,0,08/22/62,26,6309,5460,0,0,0.716404,0,0,0,1,0,0,0,0,0
313441,12/31/87,1,CC,1,0,0,0,0,1,05/17/56,31,11511,10497,0,0,1,1,0,0,0,1,0,0,0,0
313442,09/13/88,1,LC,1,0,0,0,0,1,11/06/52,35,18264,2300,0,0,1,0,0,0,0,1,0,0,0,0
313443,11/09/88,0,SM,0,0,1,0,1,0,04/28/57,31,6167,5000,1,0,1,0,0,0,0,1,0,0,1,0
313446,03/28/88,1,PR,0,0,1,0,0,1,10/22/60,27,21250,0,0,0,1,0,0,0,1,0,0,0,1,1
313447,09/01/88,1,CC,0,1,0,1,0,0,10/01/59,28,38661,0,0,0,1,0,1,0,1,0,0,0,0,1
313448,03/08/89,0,IN,0,0,1,0,1,0,09/24/54,34,50403,4103.911,1,0,1,0,0,0,0,1,0,0,0,0
313450,04/22/88,1,LC,1,0,1,0,0,1,12/07/54,33,25186,1300,1,0,1,0,0,0,0,1,0,0,1,1
313453,09/15/88,1,CI,1,1,0,1,0,0,06/06/59,29,5830,15,0,0,1,0,0,0,1,0,0,0,1,1
313454,04/26/89,1,IN,0,0,1,0,1,0,06/09/64,24,0,4000,1,0,0,0,0,1,0,0,0,0,0,0
313456,07/22/88,0,JK,0,0,1,1,0,0,02/25/65,23,14989,2400,0,0,0.6876773,1,0,1,0,0,0,0,0,0
313457,12/14/87,0,CC,0,0,1,0,1,0,05/20/52,35,5979,1000,1,0,1,0,1,0,0,1,0,0,1,1
313459,04/22/88,0,OH,0,0,0,1,0,0,09/24/18,69,0,0,1,0,1,0,0,0,0,0,0,0,1,1
313460,04/08/88,1,IN,0,0,0,0,1,0,12/02/50,37,45294,10000,0,0,1,0,0,0,0,0,1,0,0,0
313461,06/02/88,1,IN,0,0,0,0,1,0,08/23/64,23,0,0,0,0.1153066,0,0,0,1,0,0,0,0,0,1
313462,02/29/88,0,CV,0,0,0,0,1,0,06/14/60,27,15006,6000,0.2111608,0,0,0,0,0,1,0,0,0,0,0
313463,01/28/88,0,CV,0,0,1,0,1,0,02/04/61,26,18446,4000,0,0,1,0,0,0,1,0,0,0,0,0
313465,07/01/88,1,IN,1,0,1,0,1,0,08/23/48,39,2265,0,0,0,1,1,0,0,0,0,1,0,0,1
313467,12/07/88,1,CC,1,0,0,0,1,0,11/26/46,42,19257,925,0,0,1,0,0,0,0,0,1,0,0,1
313468,03/04/88,1,IN,0,0,1,0,1,0,11/29/57,30,31967,15000,1,0,1,1,0,0,0,1,0,0,1,0
313470,01/13/89,1,IN,1,0,0,0,1,0,11/18/51,37,38633,1152,0,0,1,1,0,0,0,0,1,0,0,0
313473,07/15/88,0,CV,0,0,0,1,0,0,06/28/66,22,14749,13,0,0,1,0,0,1,0,0,0,0,1,0
313476,04/12/88,1,CV,1,0,0,0,1,0,01/05/47,41,20574,0,0,0,0,0,0,0,0,0,1,0,0,1
313477,04/21/88,0,CV,0,0,1,0,0,1,12/26/55,32,23561,7000,1,0,0,0,0,0,0,1,0,0,1,0
313478,06/22/89,0,NE,0,0,0,1,0,0,05/11/49,40,31746,2444.656,0,0,1,0,0,0,0,0,1,0,0,0.5332298
313482,02/22/89,1,PR,1,0,1,0,0,1,07/29/52,36,8546,342,1,0,0,1,0,0,0,0,1,0,0,1
313485,05/04/88,1,IN,1,0,0,0,1,0,11/17/50,37,15364,2200,0.2111608,0,1,0,0,0,0,0,1,0,0,0
313486,09/14/88,0,CI,0,0,1,0,1,0,03/24/46,42,10095,15000,1,0,0,0,0,0,0,0,1,0,0,1
313487,08/03/88,0,PR,0,0,1,0,0,1,08/09/35,52,15795,0,0.3352851,0,1,1,0,0,0,0,0,1,0,1
313488,07/12/89,1,IN,1,0,1,0,0,1,04/21/67,22,15792,6900,0,0,0,0,0,1,0,0,0,0,0,0
313491,07/08/88,1,CV,1,1,0,0,1,0,11/20/60,27,252,0,0,1,0,1,0,0,1,0,0,0,0,1
313492,12/04/87,1,IN,1,0,0,0,1,0,08/15/34,53,64437,2444.656,0,0,1,0,0,0,0,0,0,1,0,0
313493,04/13/89,0,CI,0,0,1,0,1,0,04/04/62,27,12453,1087,0,0,1,0,0,0,1,0,0,0,0,0
313494,01/26/89,1,MN,0,0,1,0,1,0,04/19/56,32,30779,4000,0,0,1,0,0,0,0,1,0,0,1,0
313495,01/25/88,1,CC,1,0,1,0,1,0,03/27/43,44,15483,3000,1,0,0,0,0,0,0,0,1,0,0,0
313498,08/07/89,1,LC,1,1,0,0,0,1,04/24/61,28,0,996,0,0,1,0,0,0,1,0,0,0,1,0
313499,09/29/88,1,IN,1,0,0,0,1,0,03/20/58,30,9360,9380,1,0,1,0,0,0,0,1,0,0,0,1
313500,08/09/88,1,SM,0,0,0,0,0,1,12/11/52,35,35412,0,0,0,1,0,0,0,0,1,0,0,0,1
313501,06/15/88,0,CV,0,0,0,0,1,0,02/18/56,32,1761,2444.656,0,1,0,0,0,0,0,1,0,0,1,1
313502,02/27/89,0,PR,0,0,1,0,1,0,09/21/65,23,135,180,0,0,1,1,0,1,0,0,0,0,0,0
313505,09/23/88,1,HF,0,0,1,0,0,1,06/09/64,24,28636,4103.911,0,0,1,1,0,1,0,0,0,0,1,0
313509,08/18/88,0,CV,0,0,0,1,0,0,03/24/40,48,14476,2444.656,0,0,0.716404,0,0,0,0,0,0,1,0,1
313510,05/03/88,1,JK,1,0,1,1,0,0,11/09/43,44,48,0,0.3352851,0,1,1,0,0,0,0,1,0,0,1
313513,04/21/88,1,MD,1,0,1,0,1,0,12/08/64,23,10680,4103.911,0,0,1,0,0,1,0,0,0,0,0,0.4073359
313514,06/07/88,1,CI,1,0,0,1,0,0,10/28/44,43,24732,6000,0,0,0.716404,0,0,0,0,0,1,0,0,0
313517,02/16/89,1,SM,1,1,1,0,1,0,02/25/55,33,15034,0,1,0,0,0,0,0,0,1,0,0,1,1
313518,05/12/89,1,IN,0,0,1,0,1,0,04/12/58,31,9487,96,0,0,0,1,0,0,0,1,0,0,0,1
313519,09/02/88,0,CC,0,0,0,1,0,0,05/05/63,25,12255,3340,0,0,0,0,1,1,0,0,0,0,0,0
313520,03/03/89,0,OH,0,0,1,1,0,0,10/24/63,25,16904,6000,0,0,1,0,0,1,0,0,0,0,1,0
313523,02/25/88,1,MD,0,1,0,0,1,0,10/01/63,24,2883,0,0,0,0,1,0,1,0,0,0,0,0,1
313526,12/15/88,0,CC,0,0,0,0,1,0,06/07/42,46,165,2444.656,0.2111608,0,0,0,1,0,0,0,0,1,0,0
313527,01/05/89,0,LC,0,1,0,1,0,0,12/22/60,28,2670,5104,0,0,0,0,0,0,1,0,0,0,0,0
313529,10/26/88,1,NE,1,1,0,1,0,0,06/25/48,40,3144,0,0.2111608,0,0.716404,1,0,0,0,0,1,0,0,1
313531,08/23/88,1,CC,0,1,0,0,1,0,01/03/61,27,0,0,0,1,1,0,1,0,1,0,0,0,0,1
313533,03/09/88,1,PR,1,0,1,0,1,0,02/16/61,27,15894,13800,0,0,1,0,0,0,1,0,0,0,0,0
313534,09/13/89,1,PR,1,1,0,0,0,1,06/11/55,34,0,0,0.2111608,0,1,0,1,0,0,1,0,0,0,1
313535,03/29/89,0,LC,0,0,1,0,0,1,09/20/63,25,18459,5435,0,0,0.6876773,0,0,1,0,0,0,0,0,0
313536,11/04/88,1,IN,0,0,0,0,1,0,01/29/58,30,31813,10600,0,0,0,0,0,0,0,1,0,0,0,0
313539,11/09/88,0,CC,0,0,1,0,1,0,12/04/59,28,7329,3000,1,0,0,0,1,0,1,0,0,0,0,0
313540,10/06/88,1,IN,0,0,1,0,1,0,02/17/65,23,70001,10000,1,0,1,0,0,1,0,0,0,0,0,0
313542,04/15/88,0,CV,0,0,1,0,1,0,09/06/21,66,1973,396,1,0,0,0,0,0,0,0,0,0,0,0.4073359
313543,07/07/88,1,CC,1,0,1,0,1,0,06/09/51,37,86863,336,0,0,1,0,1,0,0,0,1,0,0,1
313544,11/28/88,1,CV,1,0,1,0,1,0,05/26/56,32,23850,240,0,1,0,0,0,0,0,1,0,0,0,1
313545,08/03/88,1,MN,0,0,1,1,0,0,07/29/64,24,108,0,0,1,1,0,0,1,0,0,0,0,1,1
313546,07/28/89,1,IN,0,0,1,0,0,1,07/25/35,54,40065,4103.911,1,1,0,0,0,0,0,0,0,1,0,0
313547,05/19/89,1,LC,1,1,0,1,0,0,10/30/55,33,20843,3200,0,0,0.716404,0,0,0,0,1,0,0,0,0
313549,04/01/88,0,IN,0,0,1,0,1,0,01/18/56,32,7092,4200,0,0,1,0,0,0,0,1,0,0,0,0
313552,02/14/89,1,NE,0,0,0,1,0,0,03/25/37,51,237,0,0,0,0,0,0,0,0,0,0,1,0,1
313553,08/25/88,1,HF,1,0,1,1,0,0,12/14/56,31,26087,4103.911,0.3352851,0.0643125,0.6876773,0,0,0,0,1,0,0,0,0.4073359
313554,10/21/88,1,SM,0,0,1,1,0,0,11/09/57,30,7617,2809,0,0,1,0,0,0,0,1,0,0,0,0
313555,10/07/88,0,OH,0,1,0,0,0,1,06/11/57,31,15586,0,0,0,1,0,0,0,0,1,0,0,1,1
313556,08/22/88,1,CV,1,0,1,0,1,0,07/16/56,32,0,1000,0,0,1,0,0,0,0,1,0,0,1,0
313557,07/19/88,0,LC,0,0,0,0,0,1,11/18/57,30,5366,2100,1,0,1,0,0,0,0,1,0,0,0,0
313559,09/29/88,0,IN,0,0,0,0,0,1,06/22/55,33,30327,2440,0,0,1,0,0,0,0,1,0,0,0,0
313560,09/15/88,0,CV,0,0,0,1,0,0,04/23/55,33,0,2025,0,0,0,0,0,0,0,1,0,0,0,1
313562,05/03/89,0,NE,0,0,0,1,0,0,04/13/62,27,332,0,1,0,0,0,1,0,1,0,0,0,0,1
313564,08/19/88,0,OH,0,0,1,0,1,0,07/01/54,34,34862,14000,1,0,0,1,0,0,0,1,0,0,1,0
313565,01/06/89,1,IN,1,0,1,0,1,0,04/05/59,29,0,4103.911,0,1,1,1,0,0,1,0,0,0,0,1
313566,08/10/88,1,SM,1,0,1,0,1,0,12/22/53,34,22185,1886,0,0,1,0,0,0,0,1,0,0,1,0
313567,04/15/88,0,IN,0,0,1,0,0,1,03/08/54,34,89996,4103.911,0,0,1,0,0,0,0,1,0,0,0,0
313569,09/19/89,1,LC,1,0,1,0,0,1,03/14/54,35,8784,0,0,0,1,0,0,0,0,1,0,0,1,1
313571,12/31/87,1,CC,1,0,0,0,0,1,08/06/53,34,41889,2936,1,0,1,0,1,0,0,1,0,0,0,0
313572,02/01/88,1,CV,1,0,0,0,1,0,11/28/21,66,6603,0,0,0,0,0,0,0,0,0,0,0,0,0.5332298
313573,03/02/88,0,CV,0,0,0,0,1,0,01/14/50,38,11217,2300,1,0,0,0,0,0,0,0,1,0,1,0
313576,05/12/88,1,MD,1,0,1,0,1,0,07/16/63,24,0,0,0,0,0,1,0,1,0,0,0,0,0,1
313577,04/28/89,1,IN,0,0,1,0,1,0,05/14/65,23,0,1800,0,0,1,0,0,1,0,0,0,0,1,0
313578,06/16/89,0,NE,0,1,0,1,0,0,06/23/64,24,7560,2275,0,0,1,0,0,1,0,0,0,0,0,1
313579,04/27/88,0,LC,0,0,1,0,0,1,05/02/55,32,5092,5000,1,0,1,0,0,0,0,1,0,0,0,1
313580,11/04/88,1,CV,0,0,0,0,0,1,04/24/55,33,33957,9367,0,1,1,1,0,0,0,1,0,0,0,0
313582,06/16/89,0,IN,0,1,1,0,0,1,12/24/48,40,0,4103.911,0,1,1,1,0,0,0,0,1,0,0,0.4073359
313585,03/07/89,1,NE,1,1,0,1,0,0,03/16/59,29,6735,0,0,1,0,1,0,0,1,0,0,0,0,1
313587,02/24/89,1,IN,1,0,1,1,0,0,11/08/20,68,0,0,1,0,1,0,0,0,0,0,0,0,0,1
313588,01/22/88,1,CC,1,0,0,0,0,1,03/18/56,31,18137,2700,0,0,1,0,1,0,0,1,0,0,0,0
313590,08/30/88,1,CC,1,0,0,1,0,0,10/06/58,29,1054,3600,0,0,1,0,0,0,1,0,0,0,0,0
313591,02/25/88,0,IN,0,0,1,0,1,0,06/12/59,28,29322,7000,0,0,0,1,0,0,1,0,0,0,0,0
313593,09/29/88,1,IN,1,0,1,0,1,0,03/13/66,22,55677,1500,1,0,0,0,0,1,0,0,0,0,1,0
313595,08/16/88,1,CC,1,0,0,1,0,0,10/17/62,25,15173,0,0,1,1,0,1,1,0,0,0,0,0,1
313598,12/21/88,0,JK,0,0,1,1,0,0,12/13/59,29,2583,2000,0,0,0,1,0,0,1,0,0,0,1,0.4073359
313599,12/16/87,1,LC,1,0,1,1,0,0,02/08/52,35,11304,10480,1,0,1,0,0,0,0,1,0,0,0,0
313601,03/21/89,1,PR,0,0,1,0,0,1,08/09/61,27,1785,1200,0,0,1,0,0,0,1,0,0,0,0,1
313602,01/26/89,1,MN,1,0,1,0,1,0,08/27/28,60,0,3000,1,0,1,0,0,0,0,0,0,0,1,0
313603,08/09/88,1,MN,1,0,1,0,1,0,06/13/64,24,38233,9900,1,0,1,0,0,1,0,0,0,0,1,0
313605,09/08/88,1,CI,1,0,0,1,0,0,02/09/50,38,26970,5800,0,0,1,0,0,0,0,0,1,0,0,0
313607,05/03/88,0,PR,0,1,0,0,1,0,05/03/40,48,35117,0,0.2111608,0,0,0,0,0,0,0,0,1,0,1
313610,12/20/88,0,PR,0,0,0,1,0,0,12/31/16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313611,05/26/89,1,IN,0,0,0,0,0,1,11/27/66,22,3601,1000,0,0,1,0,0,1,0,0,0,0,0,0
313612,01/11/89,1,NE,1,1,0,0,1,0,02/08/54,34,30828,0,0,1,1,0,0,0,0,1,0,0,0,1
313614,09/01/88,1,CV,1,0,1,0,0,1,03/22/51,37,24567,4103.911,0,0,0.6876773,0,0,0,0,0,1,0,0,0.4073359
313616,05/31/89,1,NE,1,0,1,1,0,0,09/30/48,40,8109,0,0,1,1,1,0,0,0,0,1,0,1,1
313621,08/17/88,1,MN,1,1,0,0,1,0,03/06/48,40,13389,0,1,0,1,0,0,0,0,0,1,0,0,1
313624,12/31/87,1,CC,1,0,1,0,0,1,08/14/49,38,46020,200,1,0,1,0,1,0,0,0,1,0,0,0
313627,02/28/89,1,NE,1,0,0,1,0,0,06/07/54,34,14060,0,1,0,1,0,0,0,0,1,0,0,0,1
313630,01/03/89,0,NE,0,0,1,1,0,0,10/25/53,35,0,5000,0,0,0,1,0,0,0,1,0,0,1,0
313631,03/15/89,1,NE,1,0,0,1,0,0,01/23/49,40,5475,5254,0,0,1,1,0,0,0,0,1,0,0,0
313632,07/29/88,1,CV,1,0,0,1,0,0,05/06/31,57,10970,2444.656,0,0,0,0,0,0,0,0,0,0,0,0.5332298
313634,01/05/88,1,LC,1,0,0,1,0,0,01/04/53,35,27340,0,1,0,0,0,1,0,0,1,0,0,1,1
313640,04/06/88,1,IN,1,0,0,0,1,0,05/18/51,36,52000,2444.656,0,0,0,0,0,0,0,0,1,0,0,1
313641,05/03/88,1,CV,1,0,1,0,0,1,05/24/64,23,34691,10000,0,0,1,1,0,1,0,0,0,0,0,0
313642,06/02/89,0,IN,0,0,0,0,1,0,02/11/55,34,34491,2444.656,0,0,1,0,0,0,0,1,0,0,1,0.5332298
313643,08/12/88,1,SM,0,0,1,0,1,0,07/02/37,51,0,1600,0,0,1,0,0,0,0,0,0,1,0,1
313648,09/27/88,1,CV,1,0,0,0,1,0,12/19/59,28,22743,2400,0,0,1,0,0,0,1,0,0,0,1,0
313650,07/12/88,1,CC,1,0,0,0,1,0,08/27/64,23,37013,2444.656,1,0,1,0,1,1,0,0,0,0,0,0.5332298
313651,01/27/89,0,SM,0,0,0,0,0,1,12/16/60,28,15277,2444.656,0.2111608,0,0,0,0,0,1,0,0,0,0,0
313652,09/01/88,0,CV,0,0,0,0,1,0,10/03/59,28,243,0,1,0,0,0,0,0,1,0,0,0,0,1
313653,07/13/89,1,LC,0,0,0,0,0,1,06/07/66,23,7359,7200,0,0,1,0,0,1,0,0,0,0,0,0
313654,04/05/88,1,CV,1,0,0,0,0,1,07/13/11,76,1047,6,0,0,0.716404,0,0,0,0,0,0,0,0,1
313655,12/05/88,1,IN,0,0,0,0,1,0,07/07/65,23,5862,7641,0,0,1,0,0,1,0,0,0,0,0,0
313657,10/07/88,1,CC,1,0,0,0,1,0,06/24/63,25,6711,0,0,0,1,1,0,1,0,0,0,0,1,1
313661,05/27/88,0,IN,0,0,1,0,1,0,12/09/45,42,10200,4103.911,0,0,0,0,0,0,0,0,1,0,0,1
313664,02/17/89,1,IN,1,0,1,0,0,1,08/16/45,43,24349,3096,0,0,0,0,0,0,0,0,1,0,0,0
313668,11/08/88,0,NE,0,1,0,1,0,0,08/03/65,23,11616,0,0,1,0,1,0,1,0,0,0,0,0,1
313669,02/14/89,0,SM,0,1,0,0,1,0,08/11/64,24,2245,1258,0,0,1,0,0,1,0,0,0,0,0,0
313671,05/18/88,1,JC,0,0,0,1,0,0,05/29/57,30,39705,2444.656,0.2111608,0,1,1,0,0,0,1,0,0,1,0
313672,08/25/88,1,CC,1,0,1,1,0,0,03/29/52,36,20846,4103.911,1,0,0,0,1,0,0,0,1,0,0,0.4073359
313673,10/18/88,0,NE,0,1,0,1,0,0,09/16/35,53,8219,0,0,1,1,1,0,0,0,0,0,1,0,1
313674,02/26/88,1,LC,1,1,0,0,0,1,11/20/40,47,49702,2444.656,0,0,0.716404,0,0,0,0,0,0,1,1,1
313678,04/05/89,1,IN,0,0,1,0,1,0,07/31/55,33,12477,11000,1,0,0,0,0,0,0,1,0,0,0,0
313679,11/17/88,1,MN,0,0,1,0,1,0,10/31/62,26,0,200,0,0,1,0,0,0,1,0,0,0,0,1
313681,12/16/88,1,NE,1,0,1,0,1,0,05/03/65,23,36958,0,0,0,1,0,0,1,0,0,0,0,1,1
313682,08/02/88,0,HF,0,0,0,1,0,0,05/19/40,48,8934,2444.656,1,0,1,0,0,0,0,0,0,1,0,1
313684,09/19/89,1,LC,0,1,0,0,0,1,07/01/66,23,7254,2444.656,0,0,0,0,0,1,0,0,0,0,0,1
313692,10/26/88,1,NE,1,1,0,1,0,0,07/27/50,38,14006,0,0,1,1,1,0,0,0,0,1,0,1,1
313694,11/15/88,1,JK,1,0,0,1,0,0,03/26/56,32,16256,5400,0,0,0,0,0,0,0,1,0,0,1,0
313695,03/07/89,0,LC,0,0,1,0,0,1,09/05/66,22,11646,1679,0,0,1,0,0,1,0,0,0,0,0,0
313696,04/20/89,1,MN,0,0,1,0,1,0,09/04/55,33,4334,0,1,0.0643125,1,0,0,0,0,1,0,0,0,1
313697,11/17/88,1,IN,1,0,0,0,1,0,05/15/43,45,43580,48,0,0,1,0,0,0,0,0,0,1,0,1
313698,01/14/88,1,MD,1,0,1,0,1,0,11/10/57,30,29873,4000,0,0,1,1,0,0,0,1,0,0,1,0
313699,12/14/88,0,SM,0,0,1,0,1,0,01/27/60,28,13674,1400,0,0,0,0,0,0,1,0,0,0,0,0
313700,09/08/88,1,CV,1,0,0,1,0,0,06/05/59,29,0,0,1,0,1,0,0,0,1,0,0,0,0,1
313701,10/03/88,0,IN,0,0,1,0,1,0,05/23/63,25,39163,5000,0,0,1,0,0,1,0,0,0,0,0,0
313702,01/18/89,1,IN,1,0,1,0,0,1,02/28/60,28,2290,900,1,0,0,0,0,0,1,0,0,0,0,1
313703,08/15/88,0,LC,0,0,1,0,0,1,05/08/46,42,15404,9000,1,0,0.6876773,0,1,0,0,0,1,0,0,0
313704,11/02/88,1,SM,0,0,1,0,1,0,05/17/60,28,28227,9450,1,0,0,0,0,0,1,0,0,0,1,0
313706,05/26/89,0,IN,0,0,0,0,1,0,12/05/50,38,0,8900,0,0,1,0,0,0,0,0,1,0,0,0
313708,07/21/88,1,SM,1,0,0,0,1,0,10/30/37,50,23502,2444.656,0,0,1,0,0,0,0,0,0,1,1,0.5332298
313711,11/16/88,0,NE,0,0,0,1,0,0,02/05/61,27,39816,4600,0,0,1,0,0,0,1,0,0,0,0,0
313713,08/29/88,1,PR,1,0,1,1,0,0,06/05/61,27,25252,1000,0,0,1,1,0,0,1,0,0,0,0,0
313714,07/13/88,0,PR,0,0,1,0,1,0,08/10/54,33,24262,675,0,0,0,1,0,0,0,1,0,0,1,1
313715,03/30/88,1,IN,1,0,0,0,1,0,01/07/33,55,0,4500,1,0,0,0,0,0,0,0,0,0,1,0
313716,12/07/88,1,IN,1,0,1,0,1,0,04/24/60,28,27900,4103.911,1,1,1,0,0,0,1,0,0,0,0,0
313718,10/11/88,1,HF,0,0,1,0,0,1,10/24/45,42,12016,15000,0.3352851,0,1,1,0,0,0,0,1,0,1,0
313720,06/13/88,1,HF,0,0,0,0,0,1,11/21/64,23,2529,1000,1,0,0,0,0,1,0,0,0,0,1,1
313721,07/29/88,1,IN,1,0,0,0,1,0,11/16/57,30,30497,500,1,0,1,0,0,0,0,1,0,0,0,1
313722,09/27/88,1,HF,1,0,0,1,0,0,01/31/64,24,14433,4200,0,0,1,1,0,1,0,0,0,0,0,0
